web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519894629-6195","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5817","Boeing 737-79P(WL)","C8Y126","27. Oct 2014","null","3.4 Years"
"1519894644-6523","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-6333","Airbus A320-214","C8Y150","05. Jul 2007","null","10.7 Years"
"1519894644-6477","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-1815","Airbus A320-232(WL)","C8Y150","05. Mar 2014","null","4.0 Years"
"1519894646-6572","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1612","Airbus A320-214(WL)","C8Y150","03. Nov 2014","null","3.4 Years"
"1519894626-6138","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5199","Boeing 737-89P(WL)","C8Y159","16. Jan 2009","null","9.2 Years"
"1519894629-6214","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-1422","Boeing 737-89P(WL)","","13. Mar 2017","null","1.0 Years"
"1519894641-6450","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6695","Airbus A320-232","C8Y150","27. Aug 2010","null","7.5 Years"
"1519894629-6184","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5270","Boeing 737-79P(WL)","C8Y126","22. Jul 2010","null","7.7 Years"
"1519894636-6362","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6592","Airbus A321-231","C12Y166","19. Mar 2010","null","8.4 Years"
"1519894626-6119","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1702","Boeing 737-89P(WL)","C8Y159","10. Sep 2014","null","3.5 Years"
"1519894644-6481","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-1860","Airbus A320-214(WL)","C8Y150","19. Aug 2014","null","3.6 Years"
"1519894636-6331","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-9973","Airbus A320-232(WL)","C8Y150","11. Nov 2013","null","4.3 Years"
"1519894644-6496","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2336","Airbus A320-214","C8Y150","16. Nov 2000","null","17.4 Years"
"1519894626-6139","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5472","Boeing 737-89P(WL)","C8Y159","31. Aug 2009","null","8.6 Years"
"1519894636-6353","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6330","Airbus A321-211","C20Y155","10. Sep 2007","null","10.5 Years"
"1519894629-6175","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5245","Boeing 737-79P(WL)","C8Y126","20. Aug 2008","null","9.6 Years"
"1519894636-6360","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6369","Airbus A321-211","C20Y155","23. Oct 2008","null","9.4 Years"
"1519894634-6272","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8165","Airbus A321-231(WL)","C12Y170","18. Nov 2015","null","2.3 Years"
"1519894629-6206","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-1309","Boeing 737-89P(WL)","","13. Oct 2017","null","0.4 Years"
"1519894631-6244","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-5976","Airbus A330-343","C38Y262","19. Jun 2015","null","2.7 Years"
"1519894634-6308","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-9906","Airbus A321-231(WL)","C12Y170","22. Apr 2013","null","4.9 Years"
"1519894646-6531","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6423","Airbus A319-115","C8Y114","26. Oct 2012","null","5.4 Years"
"1519894646-6555","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6472","Airbus A319-132(WL)","C8Y114","20. Jan 2015","null","3.2 Years"
"1519894634-6321","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-5938","Airbus A330-243","C30Y204","09. Dec 2013","null","4.3 Years"
"1519894646-6564","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1029","Airbus A320-214(WL)","C8Y150","24. Nov 2017","null","0.3 Years"
"1519894646-6553","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6470","Airbus A319-115(WL)","C8Y114","21. Jan 2015","null","3.2 Years"
"1519894639-6390","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8111","Airbus A320-232(WL)","C8Y150","13. Oct 2015","null","2.4 Years"
"1519894639-6385","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-6929","Airbus A320-232","C8Y150","05. Jun 2012","null","5.8 Years"
"1519894629-6208","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-1317","Boeing 737-89P(WL)","","07. Aug 2017","null","0.6 Years"
"1519894646-6565","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1035","Airbus A320-214(WL)","C8Y150","19. Dec 2017","null","0.3 Years"
"1519894624-6096","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-","Boeing 737-89P(WL)","","(On Order)","null","0.2 Years"
"1519894626-6153","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5689","Boeing 737-89P(WL)","C8Y159","05. Nov 2014","null","3.3 Years"
"1519894626-6125","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1775","Boeing 737-89P(WL)","","26. Jun 2015","null","2.7 Years"
"1519894634-6313","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-5903","Airbus A330-243","C30Y204","23. Jul 2012","null","5.7 Years"
"1519894636-6336","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-","Airbus A320-251N","","(On Order)","null",""
"1519894641-6432","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6559","Airbus A320-232","C8Y150","18. May 2009","null","8.8 Years"
"1519894636-6364","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6643","Airbus A321-231","C12Y166","11. Aug 2010","null","8.0 Years"
"1519894631-6238","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-8226","Airbus A330-243","C30Y204","30. Sep 2015","null","2.5 Years"
"1519894626-6132","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1908","Boeing 737-89P(WL)","C8Y159","24. Oct 2013","null","4.4 Years"
"1519894644-6480","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-1859","Airbus A320-232(WL)","C8Y150","01. Aug 2014","null","3.6 Years"
"1519894624-6113","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7369","Boeing 777-39P(ER)","F6C52Y258","11. May 2016","null","1.9 Years"
"1519894631-6254","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-6129","Airbus A330-343","C38Y262","23. Oct 2006","null","11.5 Years"
"1519894629-6197","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5820","Boeing 737-79P(WL)","C8Y126","14. Apr 2014","null","3.9 Years"
"1519894629-6196","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5819","Boeing 737-79P(WL)","C8Y126","26. Feb 2014","null","4.0 Years"
"1519894626-6166","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-6017","Boeing 737-89P(WL)","","13. Jul 2015","null","2.7 Years"
"1519894644-6497","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2337","Airbus A320-214","C8Y150","12. Dec 2000","null","17.3 Years"
"1519894631-6252","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-6126","Airbus A330-343","C38Y262","22. Sep 2006","null","11.5 Years"
"1519894626-6146","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5516","Boeing 737-86N(WL)","C8Y159","16. Jun 2010","null","7.8 Years"
"1519894641-6455","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6756","Airbus A320-214","C8Y150","01. Apr 2011","null","6.9 Years"
"1519894641-6460","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6796","Airbus A320-214","C8Y150","12. Jul 2011","null","6.7 Years"
"1519894624-6107","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7343","Boeing 777-39P(ER)","F6C52Y258","31. Mar 2016","null","2.1 Years"
"1519894634-6275","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8230","Airbus A321-231(WL)","C12Y170","23. Sep 2015","null","2.5 Years"
"1519894626-6124","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1773","Boeing 737-89P(WL)","","27. Apr 2015","null","2.9 Years"
"1519894639-6404","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8496","Airbus A320-214(WL)","C8Y150","24. Jun 2016","null","1.7 Years"
"1519894636-6366","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6753","Airbus A321-231","C12Y166","23. Mar 2011","null","7.0 Years"
"1519894624-6106","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-2025","Boeing 777-39P(ER)","F6C52Y258","23. Nov 2015","null","2.3 Years"
"1519894636-6370","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6925","Airbus A321-231","C12Y166","28. Jun 2012","null","5.7 Years"
"1519894631-6256","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-6507","Airbus A330-343","C38Y262","08. Aug 2008","null","9.6 Years"
"1519894639-6394","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8228","Airbus A320-232(WL)","C8Y150","10. Aug 2015","null","2.6 Years"
"1519894624-6094","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7876","Boeing 737-89P(WL)","","10. Aug 2016","null","1.6 Years"
"1519894626-6144","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5501","Boeing 737-86N(WL)","C8Y159","01. Apr 2010","null","8.0 Years"
"1519894641-6425","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6371","Airbus A320-214","C8Y150","12. Aug 2008","null","9.6 Years"
"1519894634-6274","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8172","Airbus A321-231(WL)","C12Y170","22. Dec 2015","null","2.2 Years"
"1519894631-6247","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-6095","Airbus A330-343","C38Y262","16. Jul 2007","null","10.7 Years"
"1519894639-6420","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-9900","Airbus A320-232","C8Y150","28. Jan 2013","null","5.1 Years"
"1519894634-6293","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8576","Airbus A321-211(WL)","C12Y170","30. Sep 2016","null","1.4 Years"
"1519894644-6513","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-6003","Airbus A320-214","C8Y150","23. Oct 2003","null","14.8 Years"
"1519894636-6334","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-","Airbus A320-251N","","(On Order)","null",""
"1519894631-6251","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-6125","Airbus A330-343","C38Y262","28. Jul 2006","null","11.7 Years"
"1519894641-6468","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6829","Airbus A320-214","C8Y150","10. Nov 2011","null","6.4 Years"
"1519894624-6114","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7868","Boeing 777-39P(ER)","F6C52Y258","27. Apr 2017","null","0.9 Years"
"1519894644-6504","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2375","Airbus A320-214","C8Y150","06. Dec 2003","null","19.4 Years"
"1519894639-6401","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8392","Airbus A320-214(WL)","C8Y150","22. Apr 2016","null","1.9 Years"
"1519894644-6501","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2358","Airbus A320-214","C8Y150","29. Jan 2004","null","19.8 Years"
"1519894634-6273","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8167","Airbus A321-211(WL)","C12Y170","19. Nov 2015","null","2.3 Years"
"1519894634-6312","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-5902","Airbus A330-243","C30Y204","26. Jun 2012","null","5.7 Years"
"1519894641-6458","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6759","Airbus A320-214","C8Y150","31. May 2011","null","6.8 Years"
"1519894624-6101","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-2005","Boeing 777-39P(ER)","F6C52Y258","16. Dec 2014","null","3.3 Years"
"1519894634-6288","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8570","Airbus A321-211(WL)","C12Y170","19. Jul 2016","null","1.7 Years"
"1519894624-6112","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7368","Boeing 777-39P(ER)","F6C52Y258","23. May 2016","null","1.8 Years"
"1519894641-6466","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6803","Airbus A320-214","C8Y150","24. Oct 2011","null","6.4 Years"
"1519894646-6535","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6430","Airbus A319-133","C8Y114","04. Dec 2012","null","5.3 Years"
"1519894646-6526","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6167","Airbus A319-115","C8Y114","21. Jun 2007","null","10.7 Years"
"1519894634-6285","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8567","Airbus A321-211(WL)","C12Y170","07. Jul 2017","null","0.7 Years"
"1519894624-6089","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7591","Boeing 737-89P(WL)","","13. Apr 2016","null","1.9 Years"
"1519894636-6368","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6886","Airbus A321-231","C12Y170","14. Dec 2012","null","5.3 Years"
"1519894629-6202","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-6142","Boeing 737-79P(WL)","C8Y126","21. Oct 2015","null","2.4 Years"
"1519894644-6522","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-6013","Airbus A320-214","C8Y150","29. Jul 2004","null","13.7 Years"
"1519894636-6346","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-2289","Airbus A321-211","C20Y155","22. Oct 2004","null","13.4 Years"
"1519894646-6570","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1610","Airbus A320-214(WL)","C8Y150","25. Nov 2014","null","3.3 Years"
"1519894629-6174","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5243","Boeing 737-79P(WL)","C8Y126","22. Oct 2007","null","10.4 Years"
"1519894634-6311","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-9971","Airbus A321-231(WL)","C12Y170","15. Oct 2013","null","4.5 Years"
"1519894626-6137","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1981","Boeing 737-89P(WL)","C8Y159","18. Aug 2014","null","3.6 Years"
"1519894626-6152","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5683","Boeing 737-86N(WL)","C8Y159","09. Jul 2012","null","5.7 Years"
"1519894646-6537","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6432","Airbus A319-115","C8Y114","19. Dec 2012","null","5.2 Years"
"1519894641-6469","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6830","Airbus A320-214","C8Y150","18. Nov 2011","null","6.3 Years"
"1519894644-6492","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2228","Airbus A320-214","C8Y150","10. Jan 2003","null","15.3 Years"
"1519894639-6409","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8558","Airbus A320-214(WL)","C8Y150","06. Sep 2016","null","1.5 Years"
"1519894639-6419","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8975","Airbus A320-214(WL)","C8Y150","12. Apr 2017","null","0.9 Years"
"1519894626-6159","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5795","Boeing 737-89P(WL)","C8Y159","29. Aug 2013","null","4.5 Years"
"1519894646-6576","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1641","Airbus A320-232(WL)","C8Y150","03. Feb 2015","null","3.1 Years"
"1519894626-6154","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5701","Boeing 737-89P(WL)","C8Y159","15. Oct 2012","null","5.5 Years"
"1519894631-6227","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-5968","Airbus A330-243","C30Y204","17. Feb 2015","null","3.1 Years"
"1519894646-6574","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1635","Airbus A320-214(WL)","C8Y150","19. Dec 2014","null","3.3 Years"
"1519894636-6328","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-9950","Airbus A320-214(WL)","C8Y150","15. Jul 2013","null","4.7 Years"
"1519894631-6231","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-6099","Airbus A330-243","C24Y242","03. Apr 2008","null","10.0 Years"
"1519894646-6545","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6459","Airbus A319-115(WL)","C8Y114","12. Aug 2014","null","3.6 Years"
"1519894644-6478","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-1835","Airbus A320-232(WL)","C8Y150","29. Apr 2014","null","3.9 Years"
"1519894636-6365","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6668","Airbus A321-231","C12Y166","20. Jul 2010","null","7.7 Years"
"1519894624-6108","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7347","Boeing 777-39P(ER)","F6C52Y258","21. Apr 2016","null","2.0 Years"
"1519894636-6354","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6331","Airbus A321-211","C20Y155","17. Sep 2007","null","10.5 Years"
"1519894644-6488","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2209","Airbus A320-214","C8Y150","06. Jul 1999","null","18.8 Years"
"1519894646-6548","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6462","Airbus A319-132(WL)","C8Y114","17. Jul 2014","null","3.6 Years"
"1519894639-6389","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8018","Airbus A320-232(WL)","C8Y150","25. Sep 2015","null","2.5 Years"
"1519894631-6224","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-5952","Airbus A330-243","C30Y204","22. Jul 2014","null","3.7 Years"
"1519894639-6386","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-6930","Airbus A320-232","C8Y150","09. Aug 2012","null","5.6 Years"
"1519894646-6554","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6471","Airbus A319-115(WL)","C8Y114","16. Apr 2015","null","2.9 Years"
"1519894624-6116","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7882","Boeing 777-39P(ER)","F6C52Y258","21. Jul 2017","null","0.6 Years"
"1519894634-6271","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8163","Airbus A321-211(WL)","C12Y170","20. Oct 2015","null","2.4 Years"
"1519894636-6342","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-1813","Airbus A321-231(WL)","C12Y170","09. May 2014","null","3.9 Years"
"1519894641-6462","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6798","Airbus A320-214","C8Y150","23. Aug 2011","null","6.6 Years"
"1519894639-6422","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-9902","Airbus A320-232","C8Y150","19. Mar 2013","null","5.0 Years"
"1519894634-6303","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8977","Airbus A321-211(WL)","C12Y170","14. Mar 2017","null","1.0 Years"
"1519894634-6284","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8562","Airbus A321-211(WL)","C12Y170","11. Apr 2017","null","0.9 Years"
"1519894646-6536","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6431","Airbus A319-115","C8Y114","19. Nov 2012","null","5.3 Years"
"1519894639-6410","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8563","Airbus A320-214(WL)","C8Y150","09. Jun 2017","null","0.8 Years"
"1519894641-6456","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6757","Airbus A320-214","C8Y150","23. May 2011","null","6.8 Years"
"1519894624-6102","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-2020","Boeing 777-39P(ER)","F6C52Y258","23. Mar 2015","null","3.0 Years"
"1519894639-6393","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8227","Airbus A320-214(WL)","C8Y150","13. Jul 2015","null","2.7 Years"
"1519894646-6539","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6446","Airbus A319-133(WL)","C8Y114","16. Aug 2013","null","4.6 Years"
"1519894629-6207","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-1316","Boeing 737-89P(WL)","","27. Jul 2017","null","0.6 Years"
"1519894629-6216","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-1513","Boeing 737-89P(WL)","","04. Sep 2015","null","2.5 Years"
"1519894631-6245","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-6083","Airbus A330-343","C38Y262","16. Apr 2007","null","11.0 Years"
"1519894626-6150","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5589","Boeing 737-89P(WL)","C8Y159","16. Jul 2012","null","5.7 Years"
"1519894629-6171","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5225","Boeing 737-79P(WL)","C8Y126","25. Jul 2006","null","11.6 Years"
"1519894636-6338","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-1640","Airbus A321-231(WL)","C12Y170","04. Mar 2015","null","3.1 Years"
"1519894629-6215","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-1449","Boeing 737-89P(WL)","","21. Sep 2017","null","0.5 Years"
"1519894629-6194","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5816","Boeing 737-79P(WL)","C8Y126","10. Jul 2014","null","3.7 Years"
"1519894644-6506","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2410","Airbus A320-214","C8Y150","23. May 2005","null","12.9 Years"
"1519894626-6133","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1910","Boeing 737-89P(WL)","C8Y162","07. Nov 2013","null","4.3 Years"
"1519894644-6518","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-6009","Airbus A320-214","C8Y150","10. Jun 2004","null","13.8 Years"
"1519894644-6525","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-6346","Airbus A320-232","C8Y150","07. May 2008","null","9.9 Years"
"1519894639-6373","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-6873","Airbus A320-214","C8Y150","28. Mar 2012","null","6.0 Years"
"1519894646-6552","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6469","Airbus A319-115(WL)","C8Y114","03. Mar 2015","null","3.0 Years"
"1519894639-6388","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-6951","Airbus A320-232","C8Y150","20. Nov 2012","null","5.4 Years"
"1519894626-6167","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-6143","Boeing 737-89P(WL)","","11. Aug 2015","null","2.6 Years"
"1519894644-6514","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-6005","Airbus A320-214","C8Y150","17. Nov 2003","null","14.8 Years"
"1519894641-6429","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6376","Airbus A320-232","C8Y150","18. Nov 2008","null","9.3 Years"
"1519894639-6403","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8395","Airbus A320-214(WL)","C8Y150","12. May 2016","null","1.9 Years"
"1519894629-6176","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5255","Boeing 737-79P(WL)","C8Y126","21. May 2009","null","8.8 Years"
"1519894636-6352","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6329","Airbus A321-211","C20Y155","28. Aug 2007","null","10.5 Years"
"1519894639-6387","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-6950","Airbus A320-232","C8Y150","18. Oct 2012","null","5.4 Years"
"1519894631-6267","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-1385","Boeing 737-8 MAX","","27. Dec 2017","null","0.2 Years"
"1519894641-6447","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6672","Airbus A320-232","C8Y150","09. Jun 2010","null","7.8 Years"
"1519894636-6330","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-9972","Airbus A320-232(WL)","C8Y150","21. Oct 2013","null","4.4 Years"
"1519894629-6192","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5809","Boeing 737-79P(WL)","C8Y126","07. Nov 2013","null","4.4 Years"
"1519894644-6505","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2378","Airbus A320-214","C8Y150","03. Jan 2004","null","19.2 Years"
"1519894639-6415","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8857","Airbus A320-214(WL)","C8Y150","18. Aug 2017","null","0.6 Years"
"1519894629-6189","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5295","Boeing 737-79P(WL)","C8Y126","29. Nov 2012","null","5.3 Years"
"1519894626-6128","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1790","Boeing 737-89P(WL)","","13. May 2015","null","2.8 Years"
"1519894636-6371","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6926","Airbus A321-231","C12Y166","22. Aug 2012","null","5.5 Years"
"1519894629-6191","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5807","Boeing 737-79P(WL)","C8Y126","20. Aug 2013","null","4.6 Years"
"1519894646-6527","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6172","Airbus A319-115","C8Y114","05. Jul 2007","null","10.7 Years"
"1519894634-6314","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-5908","Airbus A330-243","C30Y204","20. Dec 2012","null","5.3 Years"
"1519894639-6402","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8393","Airbus A320-214(WL)","C8Y150","21. May 2016","null","1.8 Years"
"1519894626-6163","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5840","Boeing 737-89P(WL)","C8Y159","06. Jun 2016","null","4.8 Years"
"1519894629-6170","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-2682","Boeing 737-79P","C8Y126","16. Oct 2002","null","15.5 Years"
"1519894629-6181","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5263","Boeing 737-79P(WL)","C8Y126","10. Nov 2009","null","8.4 Years"
"1519894636-6359","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6368","Airbus A321-211","C20Y155","18. Sep 2008","null","9.5 Years"
"1519894641-6453","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6715","Airbus A320-232","C8Y150","22. Oct 2010","null","7.4 Years"
"1519894634-6279","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8398","Airbus A321-211(WL)","C12Y170","16. Mar 2016","null","2.0 Years"
"1519894629-6186","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5276","Boeing 737-79P(WL)","C8Y126","22. Aug 2011","null","6.6 Years"
"1519894636-6372","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6927","Airbus A321-231","C12Y170","31. Oct 2012","null","5.4 Years"
"1519894639-6396","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8237","Airbus A320-232(WL)","C8Y150","05. Nov 2015","null","2.4 Years"
