web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519894272-5186","https://www.planespotters.net/airline/Ryanair?p=6","EI-EVT","Boeing 737-8AS(WL)","Y189","17. Sep 2012","null","5.5 Years"
"1519894275-5271","https://www.planespotters.net/airline/Ryanair?p=5","EI-ESV","Boeing 737-8AS(WL)","Y189","20. Dec 2011","null","6.4 Years"
"1519894285-5499","https://www.planespotters.net/airline/Ryanair?p=1","EI-DHP","Boeing 737-8AS(WL)","Y189","21. Oct 2005","null","12.4 Years"
"1519894272-5200","https://www.planespotters.net/airline/Ryanair?p=6","EI-FIA","Boeing 737-8AS(WL)","Y189","02. Feb 2015","null","3.2 Years"
"1519894282-5409","https://www.planespotters.net/airline/Ryanair?p=2","EI-DLK","Boeing 737-8AS(WL)","Y189","29. Mar 2006","null","12.0 Years"
"1519894266-5107","https://www.planespotters.net/airline/Ryanair?p=8","EI-GDD","Boeing 737-8AS(WL)","Y189","29. Sep 2017","null","0.4 Years"
"1519894266-5126","https://www.planespotters.net/airline/Ryanair?p=8","EI-GJA","Boeing 737-8AS(WL)","Y189","21. Feb 2018","null","0.0 Years"
"1519894285-5461","https://www.planespotters.net/airline/Ryanair?p=1","EI-DAG","Boeing 737-8AS(WL)","Y189","17. Jan 2003","null","15.2 Years"
"1519894275-5282","https://www.planespotters.net/airline/Ryanair?p=5","EI-EVG","Boeing 737-8AS(WL)","Y189","15. Feb 2012","null","6.1 Years"
"1519894266-5101","https://www.planespotters.net/airline/Ryanair?p=8","EI-FZX","Boeing 737-8AS(WL)","Y189","26. May 2017","null","0.8 Years"
"1519894272-5217","https://www.planespotters.net/airline/Ryanair?p=6","EI-FIT","Boeing 737-8AS(WL)","Y189","09. Sep 2015","null","2.5 Years"
"1519894282-5402","https://www.planespotters.net/airline/Ryanair?p=2","EI-DLD","Boeing 737-8AS(WL)","Y189","13. Jan 2006","null","12.2 Years"
"1519894277-5317","https://www.planespotters.net/airline/Ryanair?p=4","EI-EKR","Boeing 737-8AS(WL)","Y189","11. Mar 2010","null","8.0 Years"
"1519894275-5249","https://www.planespotters.net/airline/Ryanair?p=5","EI-ENS","Boeing 737-8AS(WL)","Y189","07. Feb 2011","null","7.1 Years"
"1519894282-5421","https://www.planespotters.net/airline/Ryanair?p=2","EI-DPG","Boeing 737-8AS(WL)","Y189","26. Jan 2007","null","11.1 Years"
"1519894285-5468","https://www.planespotters.net/airline/Ryanair?p=1","EI-DAN","Boeing 737-8AS(WL)","Y189","02. Sep 2003","null","14.6 Years"
"1519894266-5087","https://www.planespotters.net/airline/Ryanair?p=8","EI-FZH","Boeing 737-8AS(WL)","Y189","30. Mar 2017","null","0.9 Years"
"1519894277-5336","https://www.planespotters.net/airline/Ryanair?p=4","EI-EMM","Boeing 737-8AS(WL)","Y189","27. May 2010","null","7.8 Years"
"1519894266-5124","https://www.planespotters.net/airline/Ryanair?p=8","EI-GDY","Boeing 737-8AS(WL)","Y189","(On Order)","null","0.1 Years"
"1519894270-5153","https://www.planespotters.net/airline/Ryanair?p=7","EI-FRS","Boeing 737-8AS(WL)","Y189","27. May 2016","null","1.8 Years"
"1519894272-5229","https://www.planespotters.net/airline/Ryanair?p=6","EI-FOH","Boeing 737-8AS(WL)","Y189","28. Jan 2016","null","2.1 Years"
"1519894277-5294","https://www.planespotters.net/airline/Ryanair?p=4","EI-EFX","Boeing 737-8AS(WL)","Y189","05. Nov 2009","null","8.4 Years"
"1519894285-5460","https://www.planespotters.net/airline/Ryanair?p=1","EI-DAF","Boeing 737-8AS(WL)","Y189","09. Jan 2003","null","15.2 Years"
"1519894285-5457","https://www.planespotters.net/airline/Ryanair?p=1","EI-DAC","Boeing 737-8AS(WL)","Y189","02. Dec 2002","null","15.3 Years"
"1519894275-5245","https://www.planespotters.net/airline/Ryanair?p=5","EI-ENN","Boeing 737-8AS(WL)","Y189","28. Jan 2011","null","7.1 Years"
"1519894280-5370","https://www.planespotters.net/airline/Ryanair?p=3","EI-EBA","Boeing 737-8AS(WL)","Y189","23. Jan 2009","null","9.2 Years"
"1519894270-5135","https://www.planespotters.net/airline/Ryanair?p=7","EI-FOY","Boeing 737-8AS(WL)","Y189","24. Mar 2016","null","2.0 Years"
"1519894275-5246","https://www.planespotters.net/airline/Ryanair?p=5","EI-ENO","Boeing 737-8AS(WL)","Y189","28. Jan 2011","null","7.1 Years"
"1519894280-5357","https://www.planespotters.net/airline/Ryanair?p=3","EI-DYE","Boeing 737-8AS(WL)","Y189","18. Mar 2008","null","10.0 Years"
"1519894266-5115","https://www.planespotters.net/airline/Ryanair?p=8","EI-GDN","Boeing 737-8AS(WL)","Y189","10. Nov 2017","null","0.3 Years"
"1519894272-5195","https://www.planespotters.net/airline/Ryanair?p=6","EI-FEE","Boeing 737-8AS(WL)","Y189","09. Sep 2014","null","3.5 Years"
"1519894270-5170","https://www.planespotters.net/airline/Ryanair?p=7","EI-FTK","Boeing 737-8AS(WL)","Y189","17. Jan 2017","null","1.2 Years"
"1519894277-5295","https://www.planespotters.net/airline/Ryanair?p=4","EI-EFY","Boeing 737-8AS(WL)","Y189","06. Nov 2009","null","8.4 Years"
"1519894266-5103","https://www.planespotters.net/airline/Ryanair?p=8","EI-FZZ","Boeing 737-8AS(WL)","Y189","21. Sep 2017","null","0.5 Years"
"1519894270-5155","https://www.planespotters.net/airline/Ryanair?p=7","EI-FRV","Boeing 737-8AS(WL)","Y189","06. Sep 2016","null","1.5 Years"
"1519894275-5259","https://www.planespotters.net/airline/Ryanair?p=5","EI-EPE","Boeing 737-8AS(WL)","Y189","25. Mar 2011","null","7.0 Years"
"1519894275-5266","https://www.planespotters.net/airline/Ryanair?p=5","EI-ESO","Boeing 737-8AS(WL)","Y189","29. Sep 2011","null","6.5 Years"
"1519894270-5179","https://www.planespotters.net/airline/Ryanair?p=7","EI-FTV","Boeing 737-8AS(WL)","Y189","16. Feb 2017","null","1.1 Years"
"1519894277-5303","https://www.planespotters.net/airline/Ryanair?p=4","EI-EKC","Boeing 737-8AS(WL)","Y189","19. Jan 2010","null","8.2 Years"
"1519894275-5284","https://www.planespotters.net/airline/Ryanair?p=5","EI-EVI","Boeing 737-8AS(WL)","Y189","01. Mar 2012","null","6.0 Years"
"1519894275-5247","https://www.planespotters.net/airline/Ryanair?p=5","EI-ENP","Boeing 737-8AS(WL)","Y189","28. Jan 2011","null","7.1 Years"
"1519894280-5375","https://www.planespotters.net/airline/Ryanair?p=3","EI-EBG","Boeing 737-8AS(WL)","Y189","12. Feb 2009","null","9.1 Years"
"1519894272-5187","https://www.planespotters.net/airline/Ryanair?p=6","EI-EVV","Boeing 737-8AS(WL)","Y189","25. Sep 2012","null","5.5 Years"
"1519894282-5433","https://www.planespotters.net/airline/Ryanair?p=2","EI-DPV","Boeing 737-8AS(WL)","Y189","13. Apr 2007","null","10.9 Years"
"1519894277-5309","https://www.planespotters.net/airline/Ryanair?p=4","EI-EKI","Boeing 737-8AS(WL)","Y189","11. Feb 2010","null","8.1 Years"
"1519894275-5278","https://www.planespotters.net/airline/Ryanair?p=5","EI-EVC","Boeing 737-8AS(WL)","Y189","27. Jan 2012","null","6.1 Years"
"1519894270-5136","https://www.planespotters.net/airline/Ryanair?p=7","EI-FOZ","Boeing 737-8AS(WL)","Y189","29. Mar 2016","null","2.0 Years"
"1519894285-5474","https://www.planespotters.net/airline/Ryanair?p=1","EI-DCG","Boeing 737-8AS(WL)","Y189","02. Jul 2004","null","13.7 Years"
