web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519892470-2018","https://www.planespotters.net/airline/American-Airlines?p=5","N804NN","Boeing 737-823(WL)","C16W48Y90","26. Aug 2009","3ED","8.6 Years"
"1519892450-1508","https://www.planespotters.net/airline/American-Airlines?p=15","N806AW","Airbus A319-132","C8W18Y102","09. Dec 2013","806","18.7 Years"
"1519892450-1505","https://www.planespotters.net/airline/American-Airlines?p=15","N803AW","Airbus A319-132","C8W18Y102","09. Dec 2013","803","19.3 Years"
"1519892476-2173","https://www.planespotters.net/airline/American-Airlines?p=2","N195UW","Airbus A321-211","C16Y171","09. Dec 2013","195","9.5 Years"
"1519892476-2164","https://www.planespotters.net/airline/American-Airlines?p=2","N186US","Airbus A321-211","C16Y171","09. Dec 2013","186","16.0 Years"
"1519892439-1309","https://www.planespotters.net/airline/American-Airlines?p=19","N993AN","Airbus A321-231(WL)","C16W33Y132","03. Nov 2016","993","1.4 Years"
"1519892470-2009","https://www.planespotters.net/airline/American-Airlines?p=5","N987AN","Boeing 737-823(WL)","C16W48Y90","22. May 2009","3DT","8.8 Years"
"1519892476-2149","https://www.planespotters.net/airline/American-Airlines?p=2","N170US","Airbus A321-211","C16Y171","09. Dec 2013","170","17.0 Years"
"1519892470-2025","https://www.planespotters.net/airline/American-Airlines?p=5","N811NN","Boeing 737-823(WL)","C16W48Y90","29. Oct 2009","3EL","8.4 Years"
"1519892452-1558","https://www.planespotters.net/airline/American-Airlines?p=14","N790AN","Boeing 777-223(ER)","F16C35Y194","22. Jun 2000","7AX","17.7 Years"
"1519892456-1664","https://www.planespotters.net/airline/American-Airlines?p=12","N665AW","Airbus A320-232","C12Y138","09. Dec 2013","665","16.3 Years"
"1519892464-1875","https://www.planespotters.net/airline/American-Airlines?p=8","N971NN","Boeing 737-823(WL)","","19. May 2015","3MN","2.8 Years"
"1519892476-2145","https://www.planespotters.net/airline/American-Airlines?p=2","N163US","Airbus A321-211","C16Y171","09. Dec 2013","163","17.0 Years"
"1519892470-2013","https://www.planespotters.net/airline/American-Airlines?p=5","N992AN","Boeing 737-823(WL)","C16W48Y90","10. Jul 2009","3DX","8.7 Years"
"1519892446-1382","https://www.planespotters.net/airline/American-Airlines?p=17","N162AA","Airbus A321-231(WL)","C16W33Y132","16. May 2016","894","1.9 Years"
"1519892446-1413","https://www.planespotters.net/airline/American-Airlines?p=17","N825AA","Boeing 787-9 Dreamliner","C30W21Y234","27. Jan 2017","8LF","1.2 Years"
"1519892439-1313","https://www.planespotters.net/airline/American-Airlines?p=19","N997AA","Airbus A321-231(WL)","C16W33Y132","27. Jan 2017","997","1.1 Years"
"1519892454-1574","https://www.planespotters.net/airline/American-Airlines?p=13","N705UW","Airbus A319-112","C8W18Y102","09. Dec 2013","705","19.2 Years"
"1519892470-1989","https://www.planespotters.net/airline/American-Airlines?p=5","N963AN","Boeing 737-823(WL)","C16W48Y90","04. May 2001","3CU","16.9 Years"
"1519892462-1824","https://www.planespotters.net/airline/American-Airlines?p=9","N324RA","Boeing 737-8 MAX","C16W30Y126","28. Sep 2017","3RA","0.5 Years"
"1519892464-1832","https://www.planespotters.net/airline/American-Airlines?p=8","N928NN","Boeing 737-823(WL)","C16W48Y90","06. Jun 2013","3KP","4.8 Years"
"1519892446-1377","https://www.planespotters.net/airline/American-Airlines?p=17","N157AA","Airbus A321-231(WL)","C16W33Y132","10. Mar 2016","889","2.0 Years"
"1519892458-1707","https://www.planespotters.net/airline/American-Airlines?p=11","N568UW","Airbus A321-231","C16Y171","09. Dec 2013","568","4.5 Years"
"1519892470-2007","https://www.planespotters.net/airline/American-Airlines?p=5","N982AN","Boeing 737-823(WL)","C16W48Y90","24. Apr 2009","3DR","8.9 Years"
"1519892450-1503","https://www.planespotters.net/airline/American-Airlines?p=15","N801AW","Airbus A319-132","C8W18Y102","09. Dec 2013","801","19.4 Years"
"1519892470-2027","https://www.planespotters.net/airline/American-Airlines?p=5","N813NN","Boeing 737-823(WL)","C16W48Y90","04. Nov 2009","3EN","8.4 Years"
"1519892462-1810","https://www.planespotters.net/airline/American-Airlines?p=9","N335PH","Boeing 737-823(WL)","C16W30Y114","08. May 2017","3PH","0.9 Years"
"1519892476-2138","https://www.planespotters.net/airline/American-Airlines?p=2","N153UW","Airbus A321-211","C16Y171","09. Dec 2013","153","4.8 Years"
"1519892462-1792","https://www.planespotters.net/airline/American-Airlines?p=9","N992NN","Boeing 737-823(WL)","C16W30Y114","07. Jun 2016","3NM","1.8 Years"
"1519892450-1487","https://www.planespotters.net/airline/American-Airlines?p=15","N721AN","Boeing 777-323(ER)","F8C52W30Y220","19. Mar 2013","7LE","5.0 Years"
"1519892450-1471","https://www.planespotters.net/airline/American-Airlines?p=15","N755AN","Boeing 777-223(ER)","C37W48Y204","27. Jul 2001","7BP","16.6 Years"
"1519892476-2147","https://www.planespotters.net/airline/American-Airlines?p=2","N167US","Airbus A321-211","C16Y171","09. Dec 2013","167","17.1 Years"
"1519892478-2224","https://www.planespotters.net/airline/American-Airlines?p=1","N112US","Airbus A320-214","C12Y138","09. Dec 2013","112","18.3 Years"
"1519892454-1588","https://www.planespotters.net/airline/American-Airlines?p=13","N724UW","Airbus A319-112","C8W18Y102","09. Dec 2013","724","18.4 Years"
"1519892472-2053","https://www.planespotters.net/airline/American-Airlines?p=4","N925AN","Boeing 737-823(WL)","C16W48Y90","17. Dec 1999","3BB","18.2 Years"
"1519892446-1372","https://www.planespotters.net/airline/American-Airlines?p=17","N152AA","Airbus A321-231(WL)","C16W33Y132","29. Dec 2015","884","2.2 Years"
"1519892448-1443","https://www.planespotters.net/airline/American-Airlines?p=16","N121AN","Airbus A321-231(WL)","C16W33Y132","25. Aug 2014","853","3.5 Years"
"1519892476-2148","https://www.planespotters.net/airline/American-Airlines?p=2","N169UW","Airbus A321-211","C16Y171","09. Dec 2013","169","17.0 Years"
"1519892476-2155","https://www.planespotters.net/airline/American-Airlines?p=2","N177US","Airbus A321-211","C16Y171","09. Dec 2013","177","16.8 Years"
"1519892474-2102","https://www.planespotters.net/airline/American-Airlines?p=3","N288AY","Airbus A330-243","C20Y238","09. Dec 2013","288","4.6 Years"
"1519892450-1490","https://www.planespotters.net/airline/American-Airlines?p=15","N724AN","Boeing 777-323(ER)","F8C52W30Y220","26. Jun 2013","7LH","4.7 Years"
"1519892476-2165","https://www.planespotters.net/airline/American-Airlines?p=2","N187US","Airbus A321-211","C16Y171","09. Dec 2013","187","16.0 Years"
"1519892460-1727","https://www.planespotters.net/airline/American-Airlines?p=10","N310RF","Boeing 737-8 MAX","C16W30Y126","(On Order)","3RF","0.0 Years"
"1519892448-1457","https://www.planespotters.net/airline/American-Airlines?p=16","N135NN","Airbus A321-231(WL)","C16W33Y132","01. Apr 2015","867","3.0 Years"
"1519892470-2017","https://www.planespotters.net/airline/American-Airlines?p=5","N803NN","Boeing 737-823(WL)","C16W48Y90","24. Aug 2009","3EC","8.6 Years"
"1519892466-1895","https://www.planespotters.net/airline/American-Airlines?p=7","N886NN","Boeing 737-823(WL)","C16W48Y90","08. Mar 2012","3HV","6.0 Years"
"1519892470-2028","https://www.planespotters.net/airline/American-Airlines?p=5","N814NN","Boeing 737-823(WL)","C16W48Y90","12. Nov 2009","3EP","8.3 Years"
"1519892466-1918","https://www.planespotters.net/airline/American-Airlines?p=7","N912NN","Boeing 737-823(WL)","C16W48Y90","20. Dec 2012","3JW","5.2 Years"
"1519892456-1669","https://www.planespotters.net/airline/American-Airlines?p=12","N679AW","Airbus A320-232","C12Y138","09. Dec 2013","679","12.3 Years"
"1519892446-1387","https://www.planespotters.net/airline/American-Airlines?p=17","N167AN","Airbus A321-231(WL)","C16W33Y132","10. Aug 2016","899","1.6 Years"
"1519892460-1725","https://www.planespotters.net/airline/American-Airlines?p=10","N308RD","Boeing 737-8 MAX","C16W30Y126","22. Dec 2017","3RD","0.2 Years"
"1519892470-2024","https://www.planespotters.net/airline/American-Airlines?p=5","N810NN","Boeing 737-823(WL)","C16W48Y90","15. Oct 2009","3EK","8.4 Years"
"1519892448-1430","https://www.planespotters.net/airline/American-Airlines?p=16","N831AW","Airbus A319-132","C8W18Y102","09. Dec 2013","831","16.6 Years"
"1519892478-2226","https://www.planespotters.net/airline/American-Airlines?p=1","N117UW","Airbus A320-214","C12Y138","09. Dec 2013","117","17.9 Years"
"1519892462-1790","https://www.planespotters.net/airline/American-Airlines?p=9","N990NN","Boeing 737-823(WL)","C16W30Y114","03. May 2016","3NK","1.9 Years"
"1519892462-1788","https://www.planespotters.net/airline/American-Airlines?p=9","N988NN","Boeing 737-823(WL)","C16W30Y114","21. Mar 2016","3NH","2.0 Years"
"1519892478-2223","https://www.planespotters.net/airline/American-Airlines?p=1","N111US","Airbus A320-214","C12Y138","09. Dec 2013","111","18.4 Years"
"1519892456-1627","https://www.planespotters.net/airline/American-Airlines?p=12","N187AN","Boeing 757-223(WL)","C16W52Y108","21. May 2001","5EV","16.8 Years"
"1519892478-2225","https://www.planespotters.net/airline/American-Airlines?p=1","N114UW","Airbus A320-214","C12Y138","09. Dec 2013","114","18.3 Years"
