web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519892960-3169","https://www.planespotters.net/airline/United-Airlines?p=14","N78004","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0004","19.4 Years"
"1519892985-3683","https://www.planespotters.net/airline/United-Airlines?p=4","N481UA","Airbus A320-232","C12Y138","06. Jan 2009
(13. Dec 2001)","4281","16.6 Years"
"1519892973-3448","https://www.planespotters.net/airline/United-Airlines?p=9","N66841","Boeing 737-924(ER)(WL)","C20Y159","06. Feb 2015","0841","3.1 Years"
"1519892991-3785","https://www.planespotters.net/airline/United-Airlines?p=2","N855UA","Airbus A319-131","C8Y120","22. May 2002","4055","15.9 Years"
"1519892966-3281","https://www.planespotters.net/airline/United-Airlines?p=12","N646UA","Boeing 767-322(ER)","F6C26Y151","18. Mar 1992","6446","26.0 Years"
"1519892981-3575","https://www.planespotters.net/airline/United-Airlines?p=6","N27239","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0239","18.4 Years"
"1519892988-3769","https://www.planespotters.net/airline/United-Airlines?p=3","N463UA","Airbus A320-232","C12Y138","21. Aug 2000","4663","17.7 Years"
"1519892971-3390","https://www.planespotters.net/airline/United-Airlines?p=10","N72405","Boeing 737-924(WL)","C20Y159","01. Oct 2010","0405","16.6 Years"
"1519892968-3341","https://www.planespotters.net/airline/United-Airlines?p=11","N48127","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0127","20.1 Years"
"1519892985-3703","https://www.planespotters.net/airline/United-Airlines?p=4","N12754","Boeing 737-7V3(WL)","C12Y114","01. Jul 2015","0754","15.3 Years"
"1519892971-3370","https://www.planespotters.net/airline/United-Airlines?p=10","N69804","Boeing 737-924(ER)(WL)","C20Y159","19. Sep 2013","0804","4.5 Years"
"1519892958-3125","https://www.planespotters.net/airline/United-Airlines?p=15","N26910","Boeing 787-8 Dreamliner","C36Y183","20. Mar 2014","0910","4.0 Years"
"1519892973-3454","https://www.planespotters.net/airline/United-Airlines?p=9","N67827","Boeing 737-924(ER)(WL)","C20Y159","13. Jun 2014","0827","3.8 Years"
"1519892985-3713","https://www.planespotters.net/airline/United-Airlines?p=4","N15751","Boeing 737-71Q(WL)","C12Y114","10. Apr 2015","0751","19.0 Years"
"1519892981-3594","https://www.planespotters.net/airline/United-Airlines?p=6","N36247","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0247","18.3 Years"
"1519892983-3626","https://www.planespotters.net/airline/United-Airlines?p=5","N24729","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0729","18.7 Years"
"1519892988-3747","https://www.planespotters.net/airline/United-Airlines?p=3","N440UA","Airbus A320-232","C12Y138","06. Jan 2009
(07. Jul 1997)","4240","20.8 Years"
"1519892958-3121","https://www.planespotters.net/airline/United-Airlines?p=15","N20904","Boeing 787-8 Dreamliner","C36Y183","22. Sep 2012","0904","5.5 Years"
"1519892983-3633","https://www.planespotters.net/airline/United-Airlines?p=5","N29717","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0717","19.2 Years"
"1519892993-3883","https://www.planespotters.net/airline/United-Airlines?p=1","N849UA","Airbus A319-131","C8Y120","08. Feb 2002","4049","16.1 Years"
"1519892963-3253","https://www.planespotters.net/airline/United-Airlines?p=13","N76021","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0021","7.9 Years"
"1519892985-3712","https://www.planespotters.net/airline/United-Airlines?p=4","N15712","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0712","19.5 Years"
"1519892973-3429","https://www.planespotters.net/airline/United-Airlines?p=9","N62884","Boeing 737-924(ER)(WL)","C20Y159","29. Jun 2015","0884","2.7 Years"
"1519892985-3702","https://www.planespotters.net/airline/United-Airlines?p=4","N67501","Boeing 737-9 MAX","","(On Order)","",""
"1519892973-3466","https://www.planespotters.net/airline/United-Airlines?p=9","N68822","Boeing 737-924(ER)(WL)","C20Y159","21. Apr 2014","0822","3.9 Years"
"1519892978-3548","https://www.planespotters.net/airline/United-Airlines?p=7","N77525","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0525","7.9 Years"
"1519892976-3477","https://www.planespotters.net/airline/United-Airlines?p=8","N35407","Boeing 737-924(WL)","C20Y159","01. Oct 2010","0407","16.5 Years"
"1519892973-3431","https://www.planespotters.net/airline/United-Airlines?p=9","N62892","Boeing 737-924(ER)(WL)","C20Y159","19. Oct 2015","0892","2.4 Years"
"1519892991-3788","https://www.planespotters.net/airline/United-Airlines?p=2","N891UA","Airbus A319-132","C8Y120","17. Oct 2016","4891","11.4 Years"
"1519892993-3872","https://www.planespotters.net/airline/United-Airlines?p=1","N838UA","Airbus A319-131","C8Y120","17. Apr 2001","4038","16.9 Years"
"1519892973-3441","https://www.planespotters.net/airline/United-Airlines?p=9","N66803","Boeing 737-924(ER)(WL)","C20Y159","25. Sep 2013","0803","4.5 Years"
"1519892958-3129","https://www.planespotters.net/airline/United-Airlines?p=15","N28912","Boeing 787-8 Dreamliner","C36Y183","26. Jun 2014","0912","3.7 Years"
"1519892973-3461","https://www.planespotters.net/airline/United-Airlines?p=9","N68805","Boeing 737-924(ER)(WL)","C20Y159","18. Oct 2013","0805","4.4 Years"
"1519892960-3178","https://www.planespotters.net/airline/United-Airlines?p=14","N783UA","Boeing 777-222(ER)","F8C40Y221","11. Mar 1997","2883","21.0 Years"
"1519892978-3531","https://www.planespotters.net/airline/United-Airlines?p=7","N76516","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0516","9.5 Years"
"1519892958-3144","https://www.planespotters.net/airline/United-Airlines?p=15","N26970","Boeing 787-9 Dreamliner","C48Y204","16. Aug 2017","0970","0.6 Years"
"1519892966-3284","https://www.planespotters.net/airline/United-Airlines?p=12","N649UA","Boeing 767-322(ER)(WL)","C30Y184","27. Jul 1992","6449","25.7 Years"
"1519892968-3345","https://www.planespotters.net/airline/United-Airlines?p=11","N512UA","Boeing 757-222(WL)","C28Y114","20. Jul 1990","5312","27.7 Years"
"1519892968-3357","https://www.planespotters.net/airline/United-Airlines?p=11","N597UA","Boeing 757-222(WL)","C28Y114","11. Jan 1999","5997","19.2 Years"
"1519892981-3615","https://www.planespotters.net/airline/United-Airlines?p=6","N73256","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0256","17.4 Years"
"1519892968-3349","https://www.planespotters.net/airline/United-Airlines?p=11","N57111","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0111","23.3 Years"
"1519892985-3711","https://www.planespotters.net/airline/United-Airlines?p=4","N15710","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0710","19.6 Years"
"1519892973-3469","https://www.planespotters.net/airline/United-Airlines?p=9","N68836","Boeing 737-924(ER)(WL)","C20Y159","15. Oct 2014","0836","3.4 Years"
"1519892973-3418","https://www.planespotters.net/airline/United-Airlines?p=9","N47414","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0414","10.1 Years"
"1519892993-3878","https://www.planespotters.net/airline/United-Airlines?p=1","N844UA","Airbus A319-131","C8Y120","15. Nov 2001","4044","16.5 Years"
"1519892983-3640","https://www.planespotters.net/airline/United-Airlines?p=5","N12216","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0216","19.6 Years"
"1519892988-3756","https://www.planespotters.net/airline/United-Airlines?p=3","N449UA","Airbus A320-232","C12Y138","06. Jan 2009
(21. Jul 1998)","4249","19.7 Years"
"1519892983-3629","https://www.planespotters.net/airline/United-Airlines?p=5","N27722","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0722","18.9 Years"
"1519892988-3751","https://www.planespotters.net/airline/United-Airlines?p=3","N444UA","Airbus A320-232","C12Y138","06. Jan 2009
(28. May 1998)","4244","19.9 Years"
"1519892976-3519","https://www.planespotters.net/airline/United-Airlines?p=8","N39463","Boeing 737-924(ER)(WL)","C20Y159","03. Dec 2012","0463","5.3 Years"
"1519892981-3602","https://www.planespotters.net/airline/United-Airlines?p=6","N37273","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0273","16.3 Years"
"1519892983-3665","https://www.planespotters.net/airline/United-Airlines?p=5","N18223","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0223","19.3 Years"
"1519892976-3513","https://www.planespotters.net/airline/United-Airlines?p=8","N39415","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0415","10.1 Years"
"1519892960-3180","https://www.planespotters.net/airline/United-Airlines?p=14","N785UA","Boeing 777-222(ER)","F8C40Y221","21. May 1997","2885","20.8 Years"
"1519892963-3239","https://www.planespotters.net/airline/United-Airlines?p=13","N222UA","Boeing 777-222(ER)","F8C40Y221","24. Jul 2001","2822","16.6 Years"
"1519892960-3168","https://www.planespotters.net/airline/United-Airlines?p=14","N78003","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0003","19.4 Years"
"1519892966-3298","https://www.planespotters.net/airline/United-Airlines?p=12","N664UA","Boeing 767-322(ER)(WL)","C30Y184","29. Jun 1998","6664","19.7 Years"
"1519892985-3690","https://www.planespotters.net/airline/United-Airlines?p=4","N488UA","Airbus A320-232","C12Y138","06. Jan 2009
(28. Feb 2002)","4288","16.2 Years"
"1519892978-3542","https://www.planespotters.net/airline/United-Airlines?p=7","N77261","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0261","16.7 Years"
"1519892993-3860","https://www.planespotters.net/airline/United-Airlines?p=1","N826UA","Airbus A319-131","C8Y120","30. Mar 1999","4026","19.0 Years"
"1519892981-3584","https://www.planespotters.net/airline/United-Airlines?p=6","N33289","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0289","13.6 Years"
"1519892968-3343","https://www.planespotters.net/airline/United-Airlines?p=11","N505UA","Boeing 757-222(WL)","C28Y114","13. Nov 1989","5305","28.4 Years"
"1519892968-3330","https://www.planespotters.net/airline/United-Airlines?p=11","N19141","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0141","17.7 Years"
"1519892991-3796","https://www.planespotters.net/airline/United-Airlines?p=2","N899UA","Airbus A319-132","C8Y120","18. Dec 2017","4899","10.2 Years"
"1519892971-3382","https://www.planespotters.net/airline/United-Airlines?p=10","N69835","Boeing 737-924(ER)(WL)","C20Y159","09. Oct 2014","0835","3.4 Years"
"1519892976-3483","https://www.planespotters.net/airline/United-Airlines?p=8","N37408","Boeing 737-924(WL)","C20Y159","01. Oct 2010","0408","16.5 Years"
"1519892966-3291","https://www.planespotters.net/airline/United-Airlines?p=12","N657UA","Boeing 767-322(ER)(WL)","C30Y184","01. Mar 1993","6457","25.1 Years"
"1519892966-3262","https://www.planespotters.net/airline/United-Airlines?p=12","N57864","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0864","16.4 Years"
"1519892988-3733","https://www.planespotters.net/airline/United-Airlines?p=3","N426UA","Airbus A320-232","C12Y138","13. Mar 1995","4626","23.2 Years"
"1519892981-3604","https://www.planespotters.net/airline/United-Airlines?p=6","N37277","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0277","16.0 Years"
"1519892971-3385","https://www.planespotters.net/airline/United-Airlines?p=10","N69840","Boeing 737-924(ER)(WL)","C20Y159","29. Jan 2015","0840","3.1 Years"
"1519892981-3582","https://www.planespotters.net/airline/United-Airlines?p=6","N33284","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0284","14.0 Years"
"1519892966-3296","https://www.planespotters.net/airline/United-Airlines?p=12","N662UA","Boeing 767-322(ER)(WL)","C30Y184","30. Aug 1993","6462","24.6 Years"
"1519892978-3559","https://www.planespotters.net/airline/United-Airlines?p=7","N78509","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0509","10.1 Years"
"1519892981-3616","https://www.planespotters.net/airline/United-Airlines?p=6","N73259","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0259","16.8 Years"
"1519892983-3671","https://www.planespotters.net/airline/United-Airlines?p=5","N25201","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0201","18.3 Years"
"1519892991-3798","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-133","","Due","","14.8 Years"
"1519892973-3460","https://www.planespotters.net/airline/United-Airlines?p=9","N68802","Boeing 737-924(ER)(WL)","C20Y159","24. Sep 2013","0802","4.6 Years"
"1519892981-3587","https://www.planespotters.net/airline/United-Airlines?p=6","N34222","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0222","19.3 Years"
"1519892991-3830","https://www.planespotters.net/airline/United-Airlines?p=2","N419UA","Airbus A320-232","C12Y138","03. Oct 1994","4619","23.7 Years"
"1519892968-3351","https://www.planespotters.net/airline/United-Airlines?p=11","N587UA","Boeing 757-222(WL)","C28Y114","11. Aug 1993","5687","24.6 Years"
"1519892985-3722","https://www.planespotters.net/airline/United-Airlines?p=4","N17753","Boeing 737-7V3(WL)","C12Y114","26. May 2015","0753","15.4 Years"
"1519892993-3853","https://www.planespotters.net/airline/United-Airlines?p=1","N819UA","Airbus A319-131","C8Y120","22. Oct 1998","4019","19.4 Years"
"1519892976-3471","https://www.planespotters.net/airline/United-Airlines?p=8","N28478","Boeing 737-924(ER)(WL)","C20Y159","25. Jul 2013","0478","4.6 Years"
"1519892978-3561","https://www.planespotters.net/airline/United-Airlines?p=7","N78524","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0524","7.9 Years"
"1519892973-3439","https://www.planespotters.net/airline/United-Airlines?p=9","N64844","Boeing 737-924(ER)(WL)","C20Y159","18. Feb 2015","0844","3.1 Years"
"1519892976-3503","https://www.planespotters.net/airline/United-Airlines?p=8","N38424","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0424","9.7 Years"
"1519892958-3139","https://www.planespotters.net/airline/United-Airlines?p=15","N24974","Boeing 787-9 Dreamliner","C48Y204","16. Feb 2018","0974","0.1 Years"
"1519892968-3323","https://www.planespotters.net/airline/United-Airlines?p=11","N17133","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0133","19.3 Years"
"1519892966-3271","https://www.planespotters.net/airline/United-Airlines?p=12","N75858","Boeing 757-324(WL)","C24Y189","01. Oct 2010","0858","14.0 Years"
"1519892958-3155","https://www.planespotters.net/airline/United-Airlines?p=15","N38950","Boeing 787-9 Dreamliner","C48Y204","03. Sep 2014","0950","3.6 Years"
"1519892985-3729","https://www.planespotters.net/airline/United-Airlines?p=4","N24715","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0715","19.4 Years"
"1519892973-3465","https://www.planespotters.net/airline/United-Airlines?p=9","N68821","Boeing 737-924(ER)(WL)","C20Y159","16. Apr 2014","0821","3.9 Years"
"1519892991-3794","https://www.planespotters.net/airline/United-Airlines?p=2","N897UA","Airbus A319-132","C8Y120","16. Oct 2017","4897","10.4 Years"
"1519892966-3312","https://www.planespotters.net/airline/United-Airlines?p=12","N59053","Boeing 767-424(ER)","C39Y203","01. Oct 2010","0053","17.4 Years"
"1519892985-3704","https://www.planespotters.net/airline/United-Airlines?p=4","N13716","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0716","19.3 Years"
"1519892976-3512","https://www.planespotters.net/airline/United-Airlines?p=8","N38479","Boeing 737-924(ER)(WL)","C20Y159","23. Dec 2016","0479","1.2 Years"
"1519892978-3537","https://www.planespotters.net/airline/United-Airlines?p=7","N76528","Boeing 737-824(WL)","C16Y150","17. Aug 2011","0528","7.3 Years"
"1519892968-3337","https://www.planespotters.net/airline/United-Airlines?p=11","N34131","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0131","19.8 Years"
"1519892966-3302","https://www.planespotters.net/airline/United-Airlines?p=12","N668UA","Boeing 767-322(ER)(WL)","C30Y184","15. Mar 1999","6668","19.0 Years"
"1519892993-3865","https://www.planespotters.net/airline/United-Airlines?p=1","N831UA","Airbus A319-131","C8Y120","10. Aug 2000","4031","17.6 Years"
"1519892983-3675","https://www.planespotters.net/airline/United-Airlines?p=5","N26226","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0226","19.3 Years"
"1519892978-3569","https://www.planespotters.net/airline/United-Airlines?p=7","N87513","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0513","9.7 Years"
"1519892971-3396","https://www.planespotters.net/airline/United-Airlines?p=10","N75428","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0428","9.4 Years"
"1519892993-3838","https://www.planespotters.net/airline/United-Airlines?p=1","N804UA","Airbus A319-131","C8Y120","18. Dec 1997","4004","20.3 Years"
"1519892991-3793","https://www.planespotters.net/airline/United-Airlines?p=2","N896UA","Airbus A319-132","C8Y120","14. Jun 2017","4896","10.8 Years"
"1519892993-3837","https://www.planespotters.net/airline/United-Airlines?p=1","N803UA","Airbus A319-131","C8Y120","25. Nov 1997","4003","20.3 Years"
"1519892963-3249","https://www.planespotters.net/airline/United-Airlines?p=13","N57016","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0016","17.9 Years"
"1519892963-3232","https://www.planespotters.net/airline/United-Airlines?p=13","N215UA","Boeing 777-222","C28Y336","30. Aug 2000","2515","17.5 Years"
"1519892958-3147","https://www.planespotters.net/airline/United-Airlines?p=15","N27959","Boeing 787-9 Dreamliner","C48Y204","24. Sep 2015","0959","2.5 Years"
"1519892971-3367","https://www.planespotters.net/airline/United-Airlines?p=10","N68843","Boeing 737-924(ER)(WL)","C20Y159","10. Feb 2015","0843","3.1 Years"
"1519892993-3856","https://www.planespotters.net/airline/United-Airlines?p=1","N822UA","Airbus A319-131","C8Y120","02. Feb 1999","4022","19.1 Years"
"1519892991-3799","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-133","","Due","","14.7 Years"
"1519892991-3790","https://www.planespotters.net/airline/United-Airlines?p=2","N893UA","Airbus A319-132","C8Y120","07. Dec 2016","4893","11.3 Years"
"1519892983-3646","https://www.planespotters.net/airline/United-Airlines?p=5","N13248","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0248","18.3 Years"
"1519892958-3156","https://www.planespotters.net/airline/United-Airlines?p=15","N38955","Boeing 787-9 Dreamliner","C48Y204","26. May 2015","0955","2.8 Years"
"1519892960-3196","https://www.planespotters.net/airline/United-Airlines?p=14","N2138U","Boeing 777-322(ER)","C60Y306","31. Mar 2017","2138","0.9 Years"
"1519892958-3145","https://www.planespotters.net/airline/United-Airlines?p=15","N27957","Boeing 787-9 Dreamliner","C48Y204","31. Aug 2015","0957","2.5 Years"
"1519892981-3610","https://www.planespotters.net/airline/United-Airlines?p=6","N38257","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0257","17.3 Years"
"1519892963-3255","https://www.planespotters.net/airline/United-Airlines?p=13","N769UA","Boeing 777-222","C28Y336","28. Jun 1995","2469","22.7 Years"
"1519892971-3416","https://www.planespotters.net/airline/United-Airlines?p=10","N14106","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0106","23.5 Years"
"1519892966-3300","https://www.planespotters.net/airline/United-Airlines?p=12","N666UA","Boeing 767-322(ER)(WL)","C30Y184","25. Aug 1998","6666","19.6 Years"
"1519892973-3430","https://www.planespotters.net/airline/United-Airlines?p=9","N62889","Boeing 737-924(ER)(WL)","C20Y159","09. Sep 2015","0889","2.5 Years"
"1519892960-3176","https://www.planespotters.net/airline/United-Airlines?p=14","N781UA","Boeing 777-222","C28Y336","12. Sep 1996","2481","21.5 Years"
"1519892963-3254","https://www.planespotters.net/airline/United-Airlines?p=13","N768UA","Boeing 777-222","C28Y336","26. Jun 1995","2368","22.8 Years"
"1519892985-3684","https://www.planespotters.net/airline/United-Airlines?p=4","N482UA","Airbus A320-232","C12Y138","06. Jan 2009
(15. Nov 2001)","4282","16.5 Years"
"1519892993-3869","https://www.planespotters.net/airline/United-Airlines?p=1","N835UA","Airbus A319-131","C8Y120","12. Feb 2001","4035","17.1 Years"
"1519892983-3636","https://www.planespotters.net/airline/United-Airlines?p=5","N39726","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0726","18.7 Years"
"1519892963-3229","https://www.planespotters.net/airline/United-Airlines?p=13","N212UA","Boeing 777-222","C28Y336","28. Jul 2000","2512","17.6 Years"
"1519892963-3228","https://www.planespotters.net/airline/United-Airlines?p=13","N211UA","Boeing 777-222","C28Y336","18. May 2000","2511","17.8 Years"
"1519892966-3287","https://www.planespotters.net/airline/United-Airlines?p=12","N653UA","Boeing 767-322(ER)(WL)","C30Y184","27. Oct 1992","6453","25.4 Years"
"1519892971-3397","https://www.planespotters.net/airline/United-Airlines?p=10","N75429","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0429","9.2 Years"
"1519892991-3802","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-132","","Due","","13.9 Years"
"1519892973-3421","https://www.planespotters.net/airline/United-Airlines?p=9","N57439","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0439","8.6 Years"
"1519892985-3723","https://www.planespotters.net/airline/United-Airlines?p=4","N21723","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0723","18.9 Years"
"1519892966-3303","https://www.planespotters.net/airline/United-Airlines?p=12","N669UA","Boeing 767-322(ER)(WL)","C30Y184","28. Jun 1999","6669","18.7 Years"
"1519892966-3290","https://www.planespotters.net/airline/United-Airlines?p=12","N656UA","Boeing 767-322(ER)","F6C26Y151","20. Jan 1993","6456","25.2 Years"
"1519892988-3757","https://www.planespotters.net/airline/United-Airlines?p=3","N451UA","Airbus A320-232","C12Y138","06. Jan 2009
(01. Sep 1998)","4251","19.7 Years"
"1519892978-3540","https://www.planespotters.net/airline/United-Airlines?p=7","N76533","Boeing 737-824(WL)","C16Y150","29. Jun 2016","0533","1.7 Years"
"1519892991-3810","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-132","","Due","","12.4 Years"
"1519892960-3183","https://www.planespotters.net/airline/United-Airlines?p=14","N788UA","Boeing 777-222(ER)","F8C40Y221","15. Jul 1997","2888","20.7 Years"
"1519892976-3487","https://www.planespotters.net/airline/United-Airlines?p=8","N37420","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0420","10.0 Years"
"1519892978-3528","https://www.planespotters.net/airline/United-Airlines?p=7","N76508","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0508","10.1 Years"
"1519892968-3317","https://www.planespotters.net/airline/United-Airlines?p=11","N14121","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0121","20.6 Years"
"1519892966-3275","https://www.planespotters.net/airline/United-Airlines?p=12","N77871","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0871","14.8 Years"
"1519892976-3508","https://www.planespotters.net/airline/United-Airlines?p=8","N38458","Boeing 737-924(ER)(WL)","C20Y159","27. Sep 2012","0458","5.5 Years"
"1519892988-3752","https://www.planespotters.net/airline/United-Airlines?p=3","N445UA","Airbus A320-232","C12Y138","06. Jan 2009
(04. Jun 1998)","4245","19.9 Years"
"1519892983-3653","https://www.planespotters.net/airline/United-Airlines?p=5","N14237","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0237","18.5 Years"
"1519892983-3668","https://www.planespotters.net/airline/United-Airlines?p=5","N24211","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0211","19.8 Years"
"1519892981-3588","https://www.planespotters.net/airline/United-Airlines?p=6","N34282","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0282","14.1 Years"
"1519892971-3383","https://www.planespotters.net/airline/United-Airlines?p=10","N69838","Boeing 737-924(ER)(WL)","C20Y159","02. Dec 2014","0838","3.3 Years"
"1519892988-3744","https://www.planespotters.net/airline/United-Airlines?p=3","N437UA","Airbus A320-232","C12Y138","20. Feb 1997","4637","21.2 Years"
"1519892991-3808","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-132","","Due","","12.7 Years"
"1519892988-3776","https://www.planespotters.net/airline/United-Airlines?p=3","N470UA","Airbus A320-232","C12Y138","06. Jan 2009
(19. Mar 2001)","4270","17.1 Years"
"1519892971-3388","https://www.planespotters.net/airline/United-Airlines?p=10","N69888","Boeing 737-924(ER)(WL)","C20Y159","25. Aug 2015","0888","2.5 Years"
"1519892978-3553","https://www.planespotters.net/airline/United-Airlines?p=7","N77538","Boeing 737-824(WL)","C16Y150","20. Dec 2016","0538","1.2 Years"
"1519892968-3332","https://www.planespotters.net/airline/United-Airlines?p=11","N26123","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0123","20.3 Years"
"1519892958-3146","https://www.planespotters.net/airline/United-Airlines?p=15","N27958","Boeing 787-9 Dreamliner","C48Y204","18. Sep 2015","0958","2.5 Years"
"1519892985-3696","https://www.planespotters.net/airline/United-Airlines?p=4","N493UA","Airbus A320-232","C12Y138","06. Jan 2009
(22. Jul 2002)","4293","15.7 Years"
"1519892963-3212","https://www.planespotters.net/airline/United-Airlines?p=13","N67052","Boeing 767-424(ER)","C39Y203","01. Oct 2010","0052","17.5 Years"
"1519892983-3666","https://www.planespotters.net/airline/United-Airlines?p=5","N18243","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0243","18.4 Years"
"1519892971-3374","https://www.planespotters.net/airline/United-Airlines?p=10","N69816","Boeing 737-924(ER)(WL)","C20Y159","24. Feb 2014","0816","4.1 Years"
"1519892960-3199","https://www.planespotters.net/airline/United-Airlines?p=14","N2243U","Boeing 777-322(ER)","C60Y306","30. Jun 2017","2143","0.7 Years"
"1519892993-3841","https://www.planespotters.net/airline/United-Airlines?p=1","N807UA","Airbus A319-131","C8Y120","17. Mar 1998","4007","20.0 Years"
"1519892985-3707","https://www.planespotters.net/airline/United-Airlines?p=4","N13750","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0750","18.8 Years"
"1519892985-3715","https://www.planespotters.net/airline/United-Airlines?p=4","N16703","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0703","20.0 Years"
"1519892971-3381","https://www.planespotters.net/airline/United-Airlines?p=10","N69833","Boeing 737-924(ER)(WL)","C20Y159","11. Sep 2014","0833","3.5 Years"
"1519892966-3277","https://www.planespotters.net/airline/United-Airlines?p=12","N641UA","Boeing 767-322(ER)(WL)","C30Y184","18. Apr 1991","6441","27.0 Years"
"1519892966-3267","https://www.planespotters.net/airline/United-Airlines?p=12","N74856","Boeing 757-324(WL)","C24Y189","01. Oct 2010","0856","14.2 Years"
"1519892958-3136","https://www.planespotters.net/airline/United-Airlines?p=15","N19951","Boeing 787-9 Dreamliner","C48Y204","31. Oct 2014","0951","3.4 Years"
"1519892976-3493","https://www.planespotters.net/airline/United-Airlines?p=8","N37462","Boeing 737-924(ER)(WL)","C20Y159","20. Nov 2012","0462","5.3 Years"
"1519892958-3157","https://www.planespotters.net/airline/United-Airlines?p=15","N45956","Boeing 787-9 Dreamliner","C48Y204","27. Jul 2015","0956","2.6 Years"
"1519892978-3549","https://www.planespotters.net/airline/United-Airlines?p=7","N77530","Boeing 737-824(WL)","C16Y150","16. Mar 2011","0530","7.0 Years"
"1519892966-3294","https://www.planespotters.net/airline/United-Airlines?p=12","N660UA","Boeing 767-322(ER)(WL)","F6C26Y151","17. May 1993","6460","24.8 Years"
"1519892966-3293","https://www.planespotters.net/airline/United-Airlines?p=12","N659UA","Boeing 767-322(ER)","F6C26Y151","01. Apr 1993","6459","25.0 Years"
"1519892978-3526","https://www.planespotters.net/airline/United-Airlines?p=7","N76504","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0504","11.5 Years"
"1519892973-3428","https://www.planespotters.net/airline/United-Airlines?p=9","N62883","Boeing 737-924(ER)(WL)","C20Y159","29. Jun 2015","0883","2.7 Years"
"1519892988-3745","https://www.planespotters.net/airline/United-Airlines?p=3","N438UA","Airbus A320-232","C12Y138","06. Jan 2009
(29. May 1997)","4238","20.9 Years"
"1519892991-3827","https://www.planespotters.net/airline/United-Airlines?p=2","N416UA","Airbus A320-232","C12Y138","02. Sep 1994","4616","23.9 Years"
