web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519894513-5577","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-5837","Boeing 737-81B(WL)","C8W24Y132","28. Oct 2013","null","4.4 Years"
"1519894532-5992","https://www.planespotters.net/airline/China-Southern-Airlines?p=2","B-6293","Airbus A320-214","C8W24Y120","19. Dec 2006","null","11.3 Years"
"1519894523-5801","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-6502","Airbus A330-343","F4C24W48Y208","21. Oct 2008","null","9.4 Years"
"1519894523-5785","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-5928","Airbus A330-323","C30W48Y197","23. Jul 2013","null","4.7 Years"
"1519894530-5955","https://www.planespotters.net/airline/China-Southern-Airlines?p=3","B-9931","Airbus A320-232","C8W24Y120","09. Aug 2013","null","4.6 Years"
"1519894513-5598","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-2026","Boeing 777-F1B","Cargo","24. Jun 2015","null","2.8 Years"
"1519894515-5633","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5468","Boeing 737-81B(WL)","C8W24Y132","23. Oct 2009","null","8.4 Years"
"1519894518-5680","https://www.planespotters.net/airline/China-Southern-Airlines?p=8","B-1919","Boeing 737-81B(WL)","C8W24Y132","19. Feb 2014","null","4.1 Years"
"1519894530-5946","https://www.planespotters.net/airline/China-Southern-Airlines?p=3","B-8991","Airbus A320-214(WL)","C8W24Y120","17. Oct 2017","null","0.5 Years"
"1519894518-5664","https://www.planespotters.net/airline/China-Southern-Airlines?p=8","B-1585","Boeing 737-81B(WL)","C8W24Y132","26. Apr 2017","null","1.1 Years"
"1519894530-5932","https://www.planespotters.net/airline/China-Southern-Airlines?p=3","B-6911","Airbus A320-232","C8W24Y120","17. Sep 2012","null","5.5 Years"
"1519894515-5652","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5699","Boeing 737-81B(WL)","C8W24Y132","06. Dec 2012","null","5.3 Years"
"1519894513-5578","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-6067","Boeing 737-81B(WL)","C8W24Y132","30. Sep 2015","null","2.5 Years"
"1519894530-5939","https://www.planespotters.net/airline/China-Southern-Airlines?p=3","B-8341","Airbus A320-214(WL)","C8W24Y120","12. Apr 2016","null","2.0 Years"
"1519894518-5670","https://www.planespotters.net/airline/China-Southern-Airlines?p=8","B-1737","Boeing 737-81B(WL)","C8W24Y132","18. Jan 2015","null","3.2 Years"
"1519894528-5916","https://www.planespotters.net/airline/China-Southern-Airlines?p=4","B-6578","Airbus A321-231","C12W24Y143","12. Jun 2009","null","8.7 Years"
"1519894520-5748","https://www.planespotters.net/airline/China-Southern-Airlines?p=7","B-1363","Boeing 737-81B(WL)","C8W24Y132","(On Order)","null","0.2 Years"
"1519894525-5865","https://www.planespotters.net/airline/China-Southern-Airlines?p=5","B-","Airbus A321-271N","","(On Order)","null",""
"1519894515-5637","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5596","Boeing 737-81B(WL)","C8W24Y132","13. Jul 2011","null","6.7 Years"
"1519894520-5758","https://www.planespotters.net/airline/China-Southern-Airlines?p=7","B-1408","Boeing 737-81B(WL)","C8W24Y132","18. Aug 2017","null","0.6 Years"
"1519894513-5605","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-2071","Boeing 777-F1B","Cargo","13. Jul 2010","null","9.0 Years"
"1519894523-5781","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-1063","Airbus A330-343","","(On Order)","null","0.1 Years"
"1519894520-5741","https://www.planespotters.net/airline/China-Southern-Airlines?p=7","B-5281","Boeing 737-71B(WL)","C8W24Y88","13. Dec 2011","null","6.3 Years"
"1519894532-5978","https://www.planespotters.net/airline/China-Southern-Airlines?p=2","B-6263","Airbus A320-214","C8W24Y120","08. Mar 2006","null","12.0 Years"
"1519894523-5780","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-1062","Airbus A330-343","F4C24W48Y208","(On Order)","null","0.1 Years"
"1519894518-5676","https://www.planespotters.net/airline/China-Southern-Airlines?p=8","B-1782","Boeing 737-81B(WL)","C8W24Y132","16. Jun 2015","null","2.7 Years"
"1519894515-5634","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5469","Boeing 737-81B(WL)","C8W24Y132","29. Sep 2009","null","8.5 Years"
"1519894513-5557","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-5739","Boeing 737-81B(WL)","C8W24Y132","22. Apr 2013","null","4.9 Years"
