web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519893677-4243","https://www.planespotters.net/airline/Qatar-Airways?p=4","A7-BEI","Boeing 777-3DZ(ER)","C42Y316","24. Mar 2016","null","2.0 Years"
"1519893677-4249","https://www.planespotters.net/airline/Qatar-Airways?p=4","A7-BEO","Boeing 777-3DZ(ER)","","23. Dec 2017","null","0.4 Years"
"1519893677-4239","https://www.planespotters.net/airline/Qatar-Airways?p=4","A7-BEE","Boeing 777-3DZ(ER)","C42Y316","30. Jul 2015","null","2.7 Years"
"1519893683-4314","https://www.planespotters.net/airline/Qatar-Airways?p=2","A7-ACM","Airbus A330-202","C24Y248","13. Jun 2007","null","10.8 Years"
"1519893677-4227","https://www.planespotters.net/airline/Qatar-Airways?p=4","A7-BAS","Boeing 777-3DZ(ER)","C24Y388","12. Mar 2012","null","6.0 Years"
"1519893674-4203","https://www.planespotters.net/airline/Qatar-Airways?p=5","A7-BDC","Boeing 787-8 Dreamliner","C22Y232","17. May 2016","null","1.9 Years"
"1519893680-4276","https://www.planespotters.net/airline/Qatar-Airways?p=3","A7-","Airbus A350-941","","(On Order)","null",""
"1519893686-4378","https://www.planespotters.net/airline/Qatar-Airways?p=1","A7-AHO","Airbus A320-232","C12Y132","01. Sep 2011","null","6.6 Years"
"1519893686-4400","https://www.planespotters.net/airline/Qatar-Airways?p=1","A7-AIC","Airbus A321-231","C12Y170","13. Aug 2010","null","7.6 Years"
"1519893683-4353","https://www.planespotters.net/airline/Qatar-Airways?p=2","A7-ALH","Airbus A350-941","C36Y247","07. Mar 2016","null","2.1 Years"
"1519893677-4248","https://www.planespotters.net/airline/Qatar-Airways?p=4","A7-BEN","Boeing 777-3DZ(ER)","","01. Dec 2017","null","0.4 Years"
"1519893683-4308","https://www.planespotters.net/airline/Qatar-Airways?p=2","A7-ACG","Airbus A330-202","C24Y248","28. Apr 2006","null","11.9 Years"
"1519893674-4204","https://www.planespotters.net/airline/Qatar-Airways?p=5","A7-BDD","Boeing 787-8 Dreamliner","C22Y232","18. Jul 2016","null","1.8 Years"
"1519893680-4287","https://www.planespotters.net/airline/Qatar-Airways?p=3","A7-BGA","Boeing 747-87UF","Cargo","13. Dec 2017","null","4.9 Years"
"1519893677-4234","https://www.planespotters.net/airline/Qatar-Airways?p=4","A7-BAZ","Boeing 777-3DZ(ER)","C24Y388","18. Apr 2013","null","4.9 Years"
"1519893686-4357","https://www.planespotters.net/airline/Qatar-Airways?p=1","A7-ADA","Airbus A320-232","C12Y132","05. Oct 2001","null","16.5 Years"
"1519893680-4262","https://www.planespotters.net/airline/Qatar-Airways?p=3","A7-ALQ","Airbus A350-941","C36Y247","10. Oct 2017","null","0.8 Years"
"1519893683-4336","https://www.planespotters.net/airline/Qatar-Airways?p=2","A7-AGA","Airbus A340-642","C24Y348","08. Sep 2006","null","11.8 Years"
"1519893683-4324","https://www.planespotters.net/airline/Qatar-Airways?p=2","A7-AEB","Airbus A330-302","C30Y265","16. Dec 2004","null","13.3 Years"
"1519893677-4241","https://www.planespotters.net/airline/Qatar-Airways?p=4","A7-BEG","Boeing 777-3DZ(ER)","C42Y316","29. Dec 2015","null","2.3 Years"
"1519893674-4201","https://www.planespotters.net/airline/Qatar-Airways?p=5","A7-BDA","Boeing 787-8 Dreamliner","C22Y232","01. Mar 2016","null","2.1 Years"
"1519893686-4404","https://www.planespotters.net/airline/Qatar-Airways?p=1","A7-ACC","Airbus A330-202","C24Y248","07. Feb 2003","null","15.1 Years"
"1519893686-4362","https://www.planespotters.net/airline/Qatar-Airways?p=1","A7-ADF","Airbus A320-232","C12Y132","06. Oct 2003","null","14.5 Years"
"1519893683-4343","https://www.planespotters.net/airline/Qatar-Airways?p=2","A7-AND","Airbus A350-1041","","(On Order)","null",""
"1519893677-4209","https://www.planespotters.net/airline/Qatar-Airways?p=4","A7-BFL","Boeing 777-FDZ","Cargo","08. Mar 2017","null","1.0 Years"
"1519893674-4186","https://www.planespotters.net/airline/Qatar-Airways?p=5","A7-BCL","Boeing 787-8 Dreamliner","C22Y232","06. Nov 2012","null","5.4 Years"
