web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519894781-6730","https://www.planespotters.net/airline/Air-China?p=5","B-1395","Boeing 737-8 MAX","C8Y168","12. Dec 2017","null","0.3 Years"
"1519894786-6855","https://www.planespotters.net/airline/Air-China?p=3","B-6919","Airbus A321-232","C12Y173","07. Dec 2012","null","5.3 Years"
"1519894779-6711","https://www.planespotters.net/airline/Air-China?p=6","B-5387","Boeing 737-89L(WL)","C8Y159","10. Mar 2009","null","9.0 Years"
"1519894783-6825","https://www.planespotters.net/airline/Air-China?p=4","B-8579","Airbus A330-343","C30W16Y255","23. Dec 2016","null","1.2 Years"
"1519894788-6881","https://www.planespotters.net/airline/Air-China?p=2","B-6822","Airbus A320-214","C8Y150","27. Oct 2011","null","6.4 Years"
"1519894781-6744","https://www.planespotters.net/airline/Air-China?p=5","B-5211","Boeing 737-79L","C8Y120","21. Jul 2005","null","12.6 Years"
"1519894783-6794","https://www.planespotters.net/airline/Air-China?p=4","B-6536","Airbus A330-243","C30Y207","17. Oct 2011","null","6.4 Years"
"1519894779-6689","https://www.planespotters.net/airline/Air-China?p=6","B-2645","Boeing 737-89L","C8Y159","29. Nov 1999","null","18.3 Years"
"1519894776-6634","https://www.planespotters.net/airline/Air-China?p=7","B-5519","Boeing 737-86N","C8Y159","29. Jul 2010","null","7.6 Years"
"1519894788-6904","https://www.planespotters.net/airline/Air-China?p=2","B-9925","Airbus A320-214","C8Y150","23. Oct 2013","null","4.4 Years"
"1519894788-6885","https://www.planespotters.net/airline/Air-China?p=2","B-6881","Airbus A320-214","C8Y150","31. May 2012","null","5.8 Years"
"1519894788-6883","https://www.planespotters.net/airline/Air-China?p=2","B-6846","Airbus A320-214","C8Y150","21. Jan 2012","null","6.2 Years"
"1519894779-6700","https://www.planespotters.net/airline/Air-China?p=6","B-5179","Boeing 737-86N","C8Y159","11. Jan 2007","null","11.2 Years"
"1519894786-6838","https://www.planespotters.net/airline/Air-China?p=3","B-6632","Airbus A321-213","F12Y173","10. Mar 2010","null","8.0 Years"
"1519894783-6813","https://www.planespotters.net/airline/Air-China?p=4","B-6102","Airbus A330-343","C30W16Y255","23. Dec 2015","null","2.2 Years"
"1519894776-6639","https://www.planespotters.net/airline/Air-China?p=7","B-5583","Boeing 737-89L(WL)","C8Y159","23. Aug 2011","null","6.6 Years"
"1519894783-6778","https://www.planespotters.net/airline/Air-China?p=4","B-6076","Airbus A330-243","C30Y207","06. Dec 2006","null","11.3 Years"
"1519894791-6971","https://www.planespotters.net/airline/Air-China?p=1","B-6608","Airbus A320-214","C8Y150","20. Jun 2009","null","9.5 Years"
"1519894783-6797","https://www.planespotters.net/airline/Air-China?p=4","B-6549","Airbus A330-243","C18Y247","13. Jul 2012","null","5.7 Years"
"1519894781-6773","https://www.planespotters.net/airline/Air-China?p=5","B-1768","Boeing 737-89L(WL)","C12Y147","13. Feb 2015","null","3.1 Years"
"1519894776-6632","https://www.planespotters.net/airline/Air-China?p=7","B-5510","Boeing 737-86N","C8Y159","22. Jun 2010","null","7.7 Years"
"1519894783-6809","https://www.planespotters.net/airline/Air-China?p=4","B-5958","Airbus A330-343","C30W16Y255","10. Dec 2014","null","3.3 Years"
"1519894786-6863","https://www.planespotters.net/airline/Air-China?p=3","B-8583","Airbus A321-232(WL)","C16Y161","15. Jun 2017","null","0.7 Years"
"1519894791-6935","https://www.planespotters.net/airline/Air-China?p=1","B-6023","Airbus A319-131","C8Y120","19. Aug 2003","null","14.7 Years"
"1519894774-6623","https://www.planespotters.net/airline/Air-China?p=8","B-7899","Boeing 787-9 Dreamliner","C30W34Y229","26. Oct 2016","null","1.4 Years"
"1519894779-6724","https://www.planespotters.net/airline/Air-China?p=6","B-5477","Boeing 737-89L(WL)","C8Y159","14. Oct 2010","null","7.5 Years"
"1519894779-6716","https://www.planespotters.net/airline/Air-China?p=6","B-5398","Boeing 737-89L(WL)","C8Y159","03. Sep 2008","null","9.5 Years"
"1519894776-6657","https://www.planespotters.net/airline/Air-China?p=7","B-7180","Boeing 737-89L(WL)","C8Y168","27. Jan 2016","null","2.1 Years"
"1519894788-6892","https://www.planespotters.net/airline/Air-China?p=2","B-8337","Airbus A320-232(WL)","C8Y150","25. Feb 2016","null","2.0 Years"
"1519894776-6636","https://www.planespotters.net/airline/Air-China?p=7","B-5570","Boeing 737-89L(WL)","C8Y159","12. Apr 2011","null","6.9 Years"
"1519894779-6722","https://www.planespotters.net/airline/Air-China?p=6","B-5443","Boeing 737-89L(WL)","C8Y159","27. Oct 2009","null","8.4 Years"
"1519894788-6893","https://www.planespotters.net/airline/Air-China?p=2","B-8338","Airbus A320-232(WL)","C8Y150","25. Feb 2016","null","2.2 Years"
"1519894788-6906","https://www.planespotters.net/airline/Air-China?p=2","B-1068","Airbus A320-271N","","01. Feb 2018","null","0.1 Years"
"1519894781-6776","https://www.planespotters.net/airline/Air-China?p=5","B-1945","Boeing 737-89L(WL)","C12Y147","13. Feb 2014","null","4.1 Years"
"1519894781-6736","https://www.planespotters.net/airline/Air-China?p=5","B-2613","Boeing 737-79L","C8Y120","31. Jul 2004","null","13.6 Years"
