web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519893951-4842","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHC","Airbus A340-642","F8C44W32Y213","08. Dec 2003","null","14.4 Years"
"1519893953-4927","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIGL","Airbus A340-313","F8C48Y165","10. May 1996","null","21.9 Years"
"1519893958-5001","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUR","Airbus A320-214(WL)","CY180","25. Feb 2016","null","2.0 Years"
"1519893956-4935","https://www.planespotters.net/airline/Lufthansa?p=3","D-AINF","Airbus A320-271N","CY180","27. Jul 2017","null","0.6 Years"
"1519893958-5018","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZG","Airbus A320-214","CY168","02. Jun 2010","null","7.8 Years"
"1519893951-4873","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIMD","Airbus A380-841","F8C78W52Y371","27. Oct 2010","null","7.8 Years"
"1519893961-5081","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIQT","Airbus A320-211","CY168","17. Nov 2000","null","17.4 Years"
"1519893961-5045","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILC","Airbus A319-114","CY138","23. Sep 1996","null","21.5 Years"
"1519893958-5024","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZO","Airbus A320-214","CY168","23. Jan 2013","null","5.1 Years"
"1519893951-4875","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIMF","Airbus A380-841","F8C78W52Y371","31. Mar 2011","null","7.5 Years"
"1519893958-4998","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUO","Airbus A320-214(WL)","CY168","27. Mar 2016
(03. Jun 2015)","null","2.8 Years"
"1519893956-4978","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDU","Airbus A321-231","CY205","25. Jun 2012","null","5.7 Years"
"1519893961-5068","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIPF","Airbus A320-211","CY168","11. Jan 1990","null","28.4 Years"
"1519893948-4826","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABYO","Boeing 747-830","F8C80W32Y244","30. Apr 2014","null","3.9 Years"
"1519893951-4851","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHO","Airbus A340-642","F8C44W32Y213","31. Oct 2006","null","11.4 Years"
"1519893953-4914","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKL","Airbus A330-343","C42W28Y185","05. Mar 2008","null","10.1 Years"
"1519893953-4931","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIGP","Airbus A340-313","C18W19Y261","30. Dec 1998","null","19.2 Years"
"1519893951-4839","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIGZ","Airbus A340-313","C18W19Y261","08. Jun 2015
(29. Jun 2000)","null","17.7 Years"
"1519893951-4861","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIXB","Airbus A350-941","C48W21Y224","22. Feb 2017","null","1.1 Years"
"1519893956-4965","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDF","Airbus A321-231","CY205","29. Mar 2011","null","7.0 Years"
"1519893951-4858","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHY","Airbus A340-642","F8C44W32Y213","24. Mar 2009","null","9.0 Years"
"1519893953-4899","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISV","Airbus A321-231","CY205","30. Sep 2009","null","8.4 Years"
"1519893956-4933","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIND","Airbus A320-271N","CY180","28. Jul 2016","null","1.6 Years"
"1519893948-4807","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABVS","Boeing 747-430","C67W32Y272","18. Apr 1997","null","20.9 Years"
"1519893956-4940","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRA","Airbus A321-131","CY205","27. Jan 1994","null","24.4 Years"
"1519893948-4828","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABYQ","Boeing 747-830","F8C80W32Y244","29. Aug 2014","null","3.6 Years"
"1519893956-4969","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDJ","Airbus A321-231","CY205","27. Jul 2011","null","6.6 Years"
"1519893958-4987","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUD","Airbus A320-214(WL)","CY168","20. Mar 2014","null","4.0 Years"
"1519893951-4877","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIMH","Airbus A380-841","F8C78W52Y371","05. Jul 2011","null","7.2 Years"
"1519893951-4848","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHK","Airbus A340-642","F8C44W32Y213","05. May 2004","null","13.9 Years"
"1519893961-5074","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIPR","Airbus A320-211","CY168","27. Aug 1990","null","27.7 Years"
"1519893958-5006","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUW","Airbus A320-214(WL)","CY180","30. Aug 2016","null","1.6 Years"
"1519893948-4811","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABVX","Boeing 747-430","C67W32Y272","22. Dec 1999","null","18.2 Years"
"1519893953-4920","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKR","Airbus A330-343","F8C48Y161","31. May 2012","null","5.8 Years"
